0.38218  	0.02115  	-0.3766  	-0.2141  	-0.1856  	-0.2393  	0.05032  	-0.0468  	0.32655  	0.18742  	-0.2304  	-0.2483  	-0.0443  	-0.7746  	0.58001  	0.72539  	0.02822  	0.07850  	0.46126  	0.24700  	0.34449  	0.25995  	-0.1482  	0.26811  	0.18506  	-0.0943  	-0.5137  	-0.4486  	-0.6632  	-0.2970  	0.03852  	0.31204  	-0.0167  	-0.0521  	0.34435  	-0.2861  	0.19825  	0.07477  	-0.2409  	0.20521  	0.40102  	-0.0321  	0.06001  	0.30948  	0.02940  	-0.0287  	0.05360  	-0.0729  	-0.0514  	0.08456  	0.01210  	0.03234  	-0.0549  	0.01693  	-0.0212  	-0.0093  	0.00440  	0.00225  	-0.0673  	0.02325  	0.00849  	-0.0257  	0.08561  	-0.0295  	0.04851  	-0.0215  	0.02580  	0.00596  	0.01329  	-0.0187  	
0.38218  	0.02115  	-0.3766  	-0.2141  	-0.1856  	-0.2393  	0.05032  	-0.0468  	0.32655  	0.18742  	-0.2304  	-0.2483  	-0.0443  	-0.7746  	0.58001  	0.72539  	0.02822  	0.07850  	0.46126  	0.24700  	0.34449  	0.25995  	-0.1482  	0.26811  	0.18506  	-0.0943  	-0.5137  	-0.4486  	-0.6632  	-0.2970  	0.03852  	0.31204  	-0.0167  	-0.0521  	0.34435  	-0.2861  	0.19825  	0.07477  	-0.2409  	0.20521  	0.40102  	-0.0321  	0.06001  	0.30948  	0.02940  	-0.0287  	0.05360  	-0.0729  	-0.0514  	0.08456  	0.01210  	0.03234  	-0.0549  	0.01693  	-0.0212  	-0.0093  	0.00440  	0.00225  	-0.0673  	0.02325  	0.00849  	-0.0257  	0.08561  	-0.0295  	0.05424  	-0.0188  	0.02883  	0.00527  	0.01229  	-0.0048  	
0.38218  	0.02115  	-0.3766  	-0.2141  	-0.1856  	-0.2393  	0.05032  	-0.0468  	0.32655  	0.18742  	-0.2304  	-0.2483  	-0.0443  	-0.7746  	0.58001  	0.72539  	0.02822  	0.07850  	0.46126  	0.24700  	0.34449  	0.25995  	-0.1482  	0.26811  	0.18506  	-0.0943  	-0.5137  	-0.4486  	-0.6632  	-0.2970  	0.03852  	0.31204  	-0.0167  	-0.0521  	0.34435  	-0.2861  	0.19825  	0.07477  	-0.2409  	0.20521  	0.40102  	-0.0321  	0.06001  	0.30948  	0.02940  	-0.0287  	0.05360  	-0.0729  	-0.0514  	0.08456  	0.01210  	0.03234  	-0.0549  	0.01693  	-0.0212  	-0.0093  	0.00440  	0.00225  	-0.0673  	0.02325  	0.00849  	-0.0257  	0.08561  	-0.0295  	0.05950  	-0.0166  	0.03108  	0.00470  	0.01124  	0.00647  	
0.38218  	0.02115  	-0.3766  	-0.2141  	-0.1856  	-0.2393  	0.05032  	-0.0468  	0.32655  	0.18742  	-0.2304  	-0.2483  	-0.0443  	-0.7746  	0.58001  	0.72539  	0.02822  	0.07850  	0.46126  	0.24700  	0.34449  	0.25995  	-0.1482  	0.26811  	0.18506  	-0.0943  	-0.5137  	-0.4486  	-0.6632  	-0.2970  	0.03852  	0.31204  	-0.0167  	-0.0521  	0.34435  	-0.2861  	0.19825  	0.07477  	-0.2409  	0.20521  	0.40102  	-0.0321  	0.06001  	0.30948  	0.02940  	-0.0287  	0.05360  	-0.0729  	-0.0514  	0.08456  	0.01210  	0.03234  	-0.0549  	0.01693  	-0.0212  	-0.0093  	0.00440  	0.00225  	-0.0673  	0.02325  	0.00849  	-0.0257  	0.08561  	-0.0295  	0.06430  	-0.0151  	0.03257  	0.00425  	0.01014  	0.01531  	
0.36099  	0.01937  	-0.3883  	-0.2264  	-0.1956  	-0.2614  	0.04461  	-0.0540  	0.32388  	0.19570  	-0.2180  	-0.2386  	-0.0515  	-0.7830  	0.56785  	0.71673  	0.02880  	0.08376  	0.45752  	0.24822  	0.34079  	0.25400  	-0.1456  	0.25777  	0.17762  	-0.0913  	-0.5299  	-0.4343  	-0.6598  	-0.3064  	0.04360  	0.30680  	-0.0134  	-0.0530  	0.33601  	-0.2892  	0.19871  	0.07339  	-0.2454  	0.19722  	0.41520  	-0.0369  	0.06180  	0.30873  	0.02940  	-0.0285  	0.05407  	-0.0748  	-0.0547  	0.08919  	0.01115  	0.03295  	-0.0552  	0.01703  	-0.0220  	-0.0105  	0.00339  	0.00229  	-0.0655  	0.02269  	0.00894  	-0.0247  	0.08321  	-0.0306  	0.06864  	-0.0143  	0.03329  	0.00393  	0.00900  	0.02164  	
0.17359  	-0.0060  	-0.4910  	-0.3376  	-0.2145  	-0.3949  	0.02082  	-0.1299  	0.27181  	0.24325  	-0.2032  	-0.2563  	-0.0747  	-0.8587  	0.44320  	0.65970  	0.01605  	0.15574  	0.44082  	0.30439  	0.25117  	0.22358  	-0.1990  	0.18530  	0.16906  	-0.0646  	-0.6213  	-0.2869  	-0.5475  	-0.3130  	0.06812  	0.27430  	-0.0153  	-0.0463  	0.27059  	-0.2626  	0.11057  	0.04456  	-0.2205  	0.23694  	0.46935  	-0.0361  	0.06504  	0.30069  	0.03277  	-0.0265  	0.05945  	-0.0917  	-0.0704  	0.09605  	0.01326  	0.03257  	-0.0558  	0.00833  	-0.0211  	-0.0226  	0.00721  	0.00072  	-0.0610  	0.01540  	0.00682  	-0.0178  	0.08583  	-0.0297  	0.07252  	-0.0140  	0.03324  	0.00373  	0.00780  	0.02545  	
0.09176  	-0.0587  	-0.5560  	-0.3669  	-0.1947  	-0.4480  	0.01158  	-0.1878  	0.25782  	0.26236  	-0.2243  	-0.2589  	-0.0889  	-0.9236  	0.41574  	0.64417  	-0.0003  	0.16658  	0.44604  	0.33724  	0.19280  	0.21916  	-0.2153  	0.18993  	0.17486  	-0.0584  	-0.6682  	-0.2278  	-0.4977  	-0.3121  	0.06286  	0.26478  	-0.0302  	-0.0440  	0.24413  	-0.2261  	0.06963  	0.01262  	-0.2161  	0.25736  	0.48857  	-0.0278  	0.05489  	0.30658  	0.03989  	-0.0298  	0.05985  	-0.0990  	-0.0717  	0.09727  	0.01320  	0.03048  	-0.0551  	0.00811  	-0.0240  	-0.0206  	0.01365  	-0.0024  	-0.0604  	0.01745  	0.00554  	-0.0195  	0.08132  	-0.0242  	0.07594  	-0.0144  	0.03243  	0.00366  	0.00655  	0.02674  	
0.23507  	-0.0141  	-0.5142  	-0.2111  	-0.0993  	-0.3841  	0.03792  	-0.1237  	0.30144  	0.30304  	-0.3523  	-0.2447  	0.02475  	-0.7537  	0.44893  	0.72271  	0.00192  	0.16913  	0.45931  	0.38492  	0.11090  	0.22279  	-0.2667  	0.19111  	0.17417  	-0.0499  	-0.6792  	-0.1880  	-0.4488  	-0.2840  	0.06524  	0.26832  	-0.0047  	-0.0533  	0.22680  	-0.2324  	-0.0333  	-0.0128  	-0.1450  	0.25758  	0.44648  	-0.0364  	0.07606  	0.30604  	0.04005  	-0.0312  	0.05597  	-0.0679  	-0.0517  	0.08960  	0.01876  	0.02767  	-0.0603  	0.00321  	-0.0207  	-0.0171  	0.00303  	-0.0065  	-0.0592  	0.01825  	0.01478  	-0.0228  	0.08296  	-0.0312  	0.07990  	-0.0156  	0.03016  	0.00469  	0.00416  	0.01392  	
-0.2270  	-0.2296  	-0.8739  	-0.2998  	0.00607  	-0.7367  	0.07213  	-0.2902  	0.23764  	0.42614  	-0.2774  	-0.1654  	0.01785  	-0.9108  	0.18511  	0.56792  	-0.1095  	0.26337  	0.39575  	0.49775  	-0.1775  	0.20327  	-0.4163  	0.07837  	0.16692  	-0.0009  	-0.9307  	0.11826  	-0.2214  	-0.2851  	0.05636  	0.18610  	-0.0261  	-0.0195  	0.14273  	-0.0856  	-0.2295  	-0.0883  	-0.0864  	0.32115  	0.45101  	-0.0263  	0.05350  	0.29185  	0.04413  	-0.0449  	0.05394  	-0.0777  	-0.0380  	0.08672  	0.03185  	0.02360  	-0.0642  	0.00739  	-0.0165  	-0.0233  	0.02001  	0.01007  	-0.0655  	0.02320  	7.45682  	-0.0394  	0.09486  	-0.0244  	0.08191  	-0.0175  	0.02754  	0.00500  	0.00301  	0.00353  	
-0.0880  	-0.1611  	-0.8891  	-0.0256  	0.17084  	-0.6206  	0.06687  	-0.2453  	0.20675  	0.32655  	-0.4130  	-0.0521  	0.05807  	-0.7937  	0.43527  	0.57344  	-0.0988  	0.23426  	0.41498  	0.53095  	-0.1055  	0.21014  	-0.4298  	0.11564  	0.26926  	-0.0416  	-0.8037  	0.10698  	-0.1855  	-0.2214  	0.02664  	0.19078  	-0.0177  	-0.0158  	0.21904  	-0.1285  	-0.2155  	-0.1112  	-0.0782  	0.35471  	0.36887  	0.00648  	0.02159  	0.30686  	0.05105  	-0.0326  	0.05615  	-0.0843  	-0.0513  	0.08777  	0.04211  	0.02235  	-0.0609  	0.00958  	-0.0238  	-0.0140  	0.02348  	0.00212  	-0.0578  	0.02346  	-0.0050  	-0.0357  	0.07328  	-0.0350  	0.08362  	-0.0201  	0.02422  	0.00506  	0.00224  	-0.0019  	
