0.05176  	-0.1043  	-0.7121  	-0.0472  	0.07730  	-0.4180  	0.08162  	-0.2355  	0.21614  	0.27392  	-0.6116  	-0.1390  	0.01803  	-0.7312  	0.65673  	0.57959  	-0.0187  	0.25127  	0.45434  	0.44161  	-0.0945  	0.27904  	-0.3928  	0.11047  	0.35359  	-0.0677  	-0.7305  	0.02299  	-0.1995  	-0.1860  	0.02265  	0.20996  	-0.0393  	-0.0280  	0.16890  	-0.1554  	-0.1513  	-0.0645  	-0.0690  	0.34018  	0.39984  	-0.0240  	0.04177  	0.31806  	0.05391  	-0.0320  	0.05131  	-0.0552  	-0.0549  	0.07545  	0.01349  	0.02473  	-0.0656  	0.00960  	-0.0261  	-0.0202  	0.02278  	-0.0019  	-0.0632  	0.01601  	-0.0025  	-0.0448  	0.07653  	-0.0378  	0.05181  	-0.0202  	0.02696  	-0.0018  	0.01096  	-0.0489  	1.19340  	128.741  	108.892  	
0.11956  	-0.1156  	-0.6399  	-0.0843  	0.02382  	-0.3218  	0.07115  	-0.2464  	0.24431  	0.27740  	-0.5854  	-0.2515  	-0.0115  	-0.9302  	0.49324  	0.66728  	0.00284  	0.25340  	0.47359  	0.43117  	-0.0971  	0.24757  	-0.3524  	0.07657  	0.38096  	-0.0823  	-0.6996  	5.09768  	-0.2371  	-0.1889  	0.00267  	0.25881  	-0.0414  	-0.0248  	0.13019  	-0.1386  	-0.1566  	-0.0293  	-0.1136  	0.32098  	0.43914  	-0.0430  	0.06427  	0.31048  	0.04022  	-0.0274  	0.05554  	-0.0671  	-0.0445  	0.07954  	0.02752  	0.02784  	-0.0603  	0.01145  	-0.0230  	-0.0167  	0.02046  	0.00146  	-0.0537  	0.01167  	0.00248  	-0.0394  	0.07857  	-0.0436  	0.05292  	-0.0235  	0.02601  	-0.0025  	0.00995  	-0.0393  	1.19340  	128.741  	108.892  	
-0.0528  	-0.1337  	-0.6524  	-0.2528  	-0.0967  	-0.4304  	0.01246  	-0.3446  	0.16743  	0.27112  	-0.3865  	-0.3061  	-0.1098  	-1.1828  	0.34673  	0.58638  	0.00101  	0.19587  	0.48734  	0.38987  	-0.0128  	0.23371  	-0.2584  	0.15705  	0.33945  	-0.0887  	-0.6195  	-0.1341  	-0.3352  	-0.2170  	0.01346  	0.27531  	-0.0668  	-0.0303  	0.15296  	-0.0852  	-0.0852  	-0.0164  	-0.1412  	0.31184  	0.44325  	-0.0172  	0.04631  	0.32245  	0.03254  	-0.0296  	0.04668  	-0.0831  	-0.0573  	0.06947  	0.03479  	0.02934  	-0.0451  	0.00572  	-0.0244  	-0.0174  	0.02452  	0.00359  	-0.0503  	0.02023  	0.00260  	-0.0480  	0.09452  	-0.0329  	0.05429  	-0.0251  	0.02484  	-0.0031  	0.00908  	-0.0302  	1.19340  	128.741  	108.892  	
-0.1055  	-0.1520  	-0.6812  	-0.2930  	-0.1191  	-0.4530  	-0.0032  	-0.3625  	0.14470  	0.29056  	-0.3840  	-0.3055  	-0.1358  	-1.2219  	0.28783  	0.58552  	0.00779  	0.19976  	0.49395  	0.36768  	-0.0263  	0.23193  	-0.2694  	0.14744  	0.35215  	-0.0785  	-0.6103  	-0.1093  	-0.3253  	-0.2111  	0.02716  	0.28129  	-0.0771  	-0.0359  	0.12665  	-0.0570  	-0.0821  	-0.0212  	-0.1446  	0.30147  	0.44626  	-0.0232  	0.03839  	0.33436  	0.03667  	-0.0303  	0.04146  	-0.0888  	-0.0617  	0.07216  	0.02806  	0.02589  	-0.0467  	0.00584  	-0.0219  	-0.0227  	0.02495  	0.00342  	-0.0545  	0.01574  	0.00161  	-0.0436  	0.09187  	-0.0312  	0.05530  	-0.0270  	0.02384  	-0.0037  	0.00865  	-0.0310  	1.19340  	128.741  	108.892  	
-0.0391  	-0.1589  	-0.6676  	-0.2240  	-0.0737  	-0.4404  	0.01504  	-0.3417  	0.15729  	0.33297  	-0.4195  	-0.2962  	-0.0966  	-1.1402  	0.32298  	0.61823  	-0.0110  	0.22017  	0.46540  	0.43170  	-0.1100  	0.23627  	-0.3281  	0.11963  	0.35237  	-0.0659  	-0.6774  	-0.0355  	-0.2884  	-0.2257  	0.02521  	0.26173  	-0.0716  	-0.0267  	0.14396  	-0.0459  	-0.1157  	-0.0270  	-0.1400  	0.30863  	0.44424  	-0.0315  	0.05523  	0.32481  	0.03673  	-0.0339  	0.05064  	-0.0833  	-0.0524  	0.07237  	0.04053  	0.02374  	-0.0550  	0.00495  	-0.0133  	-0.0172  	0.02335  	0.00710  	-0.0554  	0.01285  	-0.0032  	-0.0480  	0.08555  	-0.0318  	0.05539  	-0.0277  	0.02323  	-0.0041  	0.00788  	-0.0312  	1.19340  	128.741  	108.892  	
-0.0077  	-0.1611  	-0.6548  	-0.2359  	-0.0690  	-0.4946  	0.06188  	-0.3552  	0.15378  	0.44423  	-0.3050  	-0.2681  	-0.1054  	-1.1846  	0.10675  	0.71363  	-0.0275  	0.25571  	0.46729  	0.42294  	-0.1635  	0.21778  	-0.4027  	0.13623  	0.37074  	-0.0945  	-0.6768  	-0.0093  	-0.2485  	-0.2286  	0.00226  	0.27524  	-0.0885  	-0.0585  	0.13428  	0.01177  	-0.1385  	-0.0519  	-0.1097  	0.33063  	0.47641  	-0.0149  	0.05840  	0.32679  	0.04645  	-0.0306  	0.05066  	-0.0639  	-0.0371  	0.07059  	0.04348  	0.02456  	-0.0530  	0.00412  	-0.0055  	-0.0232  	0.02618  	0.00201  	-0.0559  	0.02153  	-0.0028  	-0.0430  	0.09016  	-0.0292  	0.05483  	-0.0289  	0.02276  	-0.0045  	0.00696  	-0.0254  	1.19340  	128.741  	108.892  	
-0.0631  	-0.1891  	-0.6747  	-0.3522  	-0.0739  	-0.4990  	0.03835  	-0.3724  	0.15536  	0.45870  	-0.2712  	-0.2975  	-0.1286  	-1.2575  	0.04557  	0.74518  	-0.0371  	0.24364  	0.49036  	0.39280  	-0.1250  	0.21744  	-0.3840  	0.13404  	0.42380  	-0.1017  	-0.6377  	0.00230  	-0.2785  	-0.2064  	0.01798  	0.28821  	-0.1175  	-0.0589  	0.13683  	0.04049  	-0.0906  	-0.0416  	-0.1264  	0.30860  	0.44753  	-0.0271  	0.05338  	0.33168  	0.04943  	-0.0330  	0.05107  	-0.0777  	-0.0439  	0.07443  	0.04660  	0.02612  	-0.0505  	0.00721  	-0.0070  	-0.0225  	0.02551  	0.00590  	-0.0567  	0.02392  	-0.0022  	-0.0532  	0.09498  	-0.0287  	0.05250  	-0.0291  	0.02229  	-0.0046  	0.00714  	-0.0336  	1.19340  	128.741  	108.892  	
-0.2243  	-0.2185  	-0.7968  	-0.4784  	-0.2022  	-0.5370  	0.05833  	-0.4070  	0.12183  	0.34308  	-0.3392  	-0.3710  	-0.1578  	-1.3154  	0.11205  	0.61358  	0.01517  	0.25762  	0.46766  	0.43476  	-0.1704  	0.20130  	-0.3353  	0.14470  	0.39349  	-0.0549  	-0.6719  	0.03190  	-0.2503  	-0.2373  	0.04417  	0.26407  	-0.1278  	-0.0369  	0.09289  	0.00229  	-0.1225  	-0.0360  	-0.1272  	0.30391  	0.47907  	-0.0386  	0.05699  	0.33314  	0.04394  	-0.0373  	0.04707  	-0.1027  	-0.0628  	0.08427  	0.04141  	0.02994  	-0.0559  	0.00313  	-0.0092  	-0.0260  	0.03159  	0.00863  	-0.0574  	0.01067  	-0.0046  	-0.0371  	0.09562  	-0.0311  	0.05023  	-0.0305  	0.02205  	-0.0047  	0.00795  	-0.0479  	1.19340  	128.741  	108.892  	
-0.2223  	-0.2052  	-0.7445  	-0.5345  	-0.2431  	-0.5584  	0.04042  	-0.3933  	0.14485  	0.34320  	-0.3160  	-0.3862  	-0.1702  	-1.2885  	0.12427  	0.57345  	0.02920  	0.24660  	0.46784  	0.41303  	-0.1164  	0.22386  	-0.2610  	0.10383  	0.32391  	-0.0502  	-0.6987  	-0.0055  	-0.2737  	-0.2678  	0.05585  	0.25518  	-0.1126  	-0.0301  	0.07631  	-0.0340  	-0.1098  	-0.0402  	-0.1307  	0.28084  	0.50046  	-0.0338  	0.05700  	0.32734  	0.04164  	-0.0394  	0.05368  	-0.0878  	-0.0627  	0.08517  	0.03531  	0.03088  	-0.0544  	0.00373  	-0.0137  	-0.0257  	0.02408  	0.00537  	-0.0570  	0.00781  	-0.0039  	-0.0360  	0.09134  	-0.0280  	0.04703  	-0.0314  	0.02161  	-0.0049  	0.00834  	-0.0486  	1.19340  	128.741  	108.892  	
-0.2187  	-0.1833  	-0.7204  	-0.5511  	-0.2516  	-0.5732  	0.02709  	-0.3350  	0.16150  	0.34833  	-0.3424  	-0.3461  	-0.1464  	-1.2220  	0.17776  	0.53353  	0.03815  	0.22013  	0.47781  	0.34385  	-0.0930  	0.24197  	-0.1947  	0.10287  	0.29405  	-0.0515  	-0.6868  	-0.0903  	-0.2924  	-0.2528  	0.04899  	0.25257  	-0.0949  	-0.0414  	0.03137  	-0.0757  	-0.0997  	-0.0136  	-0.1341  	0.29755  	0.53769  	-0.0313  	0.06789  	0.32962  	0.03343  	-0.0392  	0.05551  	-0.0759  	-0.0601  	0.07697  	0.01711  	0.03010  	-0.0574  	0.01009  	-0.0165  	-0.0356  	0.02541  	0.00134  	-0.0627  	0.01065  	-0.0018  	-0.0380  	0.09607  	-0.0234  	0.04475  	-0.0328  	0.02140  	-0.0050  	0.00848  	-0.0567  	1.19340  	128.741  	108.892  	
-0.1795  	-0.1661  	-0.7373  	-0.4646  	-0.1751  	-0.5212  	0.00766  	-0.3341  	0.16735  	0.32137  	-0.3779  	-0.2905  	-0.1222  	-1.1894  	0.20997  	0.53081  	0.02442  	0.21031  	0.46792  	0.39066  	-0.0925  	0.24137  	-0.2396  	0.11714  	0.28442  	-0.0493  	-0.6728  	-0.0367  	-0.2777  	-0.2499  	0.05978  	0.24713  	-0.0715  	-0.0289  	0.06125  	-0.0668  	-0.1162  	-0.0306  	-0.1236  	0.29647  	0.50072  	-0.0386  	0.06428  	0.33428  	0.03249  	-0.0458  	0.05300  	-0.0829  	-0.0549  	0.07194  	0.02170  	0.02588  	-0.0571  	0.00587  	-0.0195  	-0.0322  	0.02487  	0.00446  	-0.0589  	0.00661  	0.00352  	-0.0333  	0.09815  	-0.0273  	0.04302  	-0.0326  	0.02157  	-0.0049  	0.00904  	-0.0652  	1.19340  	128.741  	108.892  	
-0.0429  	-0.1328  	-0.6778  	-0.3458  	-0.1141  	-0.4414  	0.01562  	-0.3201  	0.18738  	0.35310  	-0.3802  	-0.2640  	-0.0937  	-1.0870  	0.22490  	0.61801  	-0.0128  	0.24637  	0.46519  	0.45535  	-0.1112  	0.23227  	-0.3388  	0.08354  	0.28482  	-0.0620  	-0.7667  	-0.0009  	-0.2549  	-0.2579  	0.04039  	0.24811  	-0.0395  	-0.0264  	0.12465  	-0.0533  	-0.1532  	-0.0487  	-0.1038  	0.31468  	0.48778  	-0.0289  	0.07114  	0.31598  	0.03597  	-0.0385  	0.05374  	-0.0749  	-0.0531  	0.07693  	0.03564  	0.02585  	-0.0605  	0.00389  	-0.0130  	-0.0233  	0.02111  	-0.0004  	-0.0567  	0.01207  	0.00012  	-0.0406  	0.08138  	-0.0274  	0.04290  	-0.0332  	0.02155  	-0.0051  	0.00951  	-0.0655  	1.19340  	128.741  	108.892  	
-0.0202  	-0.1365  	-0.6271  	-0.3870  	-0.1364  	-0.5094  	0.03741  	-0.3575  	0.19719  	0.40588  	-0.2952  	-0.2738  	-0.1173  	-1.0956  	0.11924  	0.65036  	-0.0322  	0.26070  	0.44735  	0.48664  	-0.1142  	0.22466  	-0.3743  	0.10301  	0.27484  	-0.0733  	-0.8171  	0.02376  	-0.2390  	-0.2741  	0.02834  	0.24700  	-0.0668  	-0.0374  	0.10982  	-0.0436  	-0.1216  	-0.0536  	-0.1100  	0.33073  	0.50073  	-0.0357  	0.07222  	0.30965  	0.03339  	-0.0266  	0.05741  	-0.0636  	-0.0539  	0.09269  	0.04167  	0.02661  	-0.0601  	0.00277  	-0.0139  	-0.0217  	0.02242  	0.00216  	-0.0625  	0.01708  	-0.0015  	-0.0457  	0.09202  	-0.0275  	0.04427  	-0.0332  	0.02139  	-0.0051  	0.00867  	-0.0564  	1.19340  	128.741  	108.892  	
-0.1475  	-0.1838  	-0.7334  	-0.1264  	0.07086  	-0.5383  	0.01907  	-0.3257  	0.16320  	0.35574  	-0.4092  	-0.1757  	-0.0792  	-0.9836  	0.34825  	0.58951  	-0.0395  	0.25110  	0.47920  	0.50872  	-0.1132  	0.22736  	-0.4384  	0.16711  	0.35664  	-0.0860  	-0.7351  	0.08797  	-0.2354  	-0.1988  	0.00844  	0.23309  	-0.0740  	-0.0280  	0.15477  	-0.0317  	-0.1770  	-0.0778  	-0.1048  	0.33427  	0.39952  	-0.0063  	0.02189  	0.29270  	0.05174  	-0.0330  	0.05077  	-0.0805  	-0.0559  	0.07181  	0.04695  	0.02517  	-0.0569  	0.00980  	-0.0148  	-0.0315  	0.03382  	0.01112  	-0.0539  	0.02164  	-0.0068  	-0.0419  	0.08759  	-0.0253  	0.04699  	-0.0327  	0.02143  	-0.0054  	0.00777  	-0.0444  	1.19340  	128.741  	108.892  	
-0.1381  	-0.1486  	-0.8163  	-0.0919  	0.10518  	-0.5358  	-0.0054  	-0.2226  	0.21217  	0.31525  	-0.4543  	-0.1393  	-0.0074  	-0.8705  	0.47634  	0.50257  	0.00402  	0.18574  	0.46026  	0.47689  	-0.0790  	0.22613  	-0.3836  	0.09343  	0.34551  	-0.0616  	-0.6899  	0.08206  	-0.2540  	-0.1977  	0.01498  	0.23531  	-0.0379  	-0.0188  	0.21784  	-0.1193  	-0.1759  	-0.0707  	-0.0901  	0.31345  	0.37701  	-0.0016  	0.01456  	0.29229  	0.05791  	-0.0377  	0.06083  	-0.0837  	-0.0560  	0.07118  	0.03752  	0.02497  	-0.0646  	0.01384  	-0.0251  	-0.0167  	0.03087  	-0.0013  	-0.0473  	0.02881  	0.00297  	-0.0309  	0.08223  	-0.0327  	0.04981  	-0.0300  	0.02162  	-0.0056  	0.00743  	-0.0468  	1.19340  	128.741  	108.892  	
0.03653  	-0.0729  	-0.6349  	-0.1379  	0.00715  	-0.3839  	0.01583  	-0.2164  	0.22781  	0.24954  	-0.5808  	-0.2353  	-0.0140  	-0.8481  	0.52949  	0.54025  	-0.0050  	0.19315  	0.45435  	0.42509  	-0.0418  	0.26066  	-0.3317  	0.13862  	0.32478  	-0.0707  	-0.7084  	-0.0242  	-0.2739  	-0.1954  	0.00056  	0.21993  	-0.0580  	-0.0276  	0.20219  	-0.1166  	-0.1265  	-0.0511  	-0.0984  	0.31943  	0.39815  	-0.0360  	0.04509  	0.32458  	0.04101  	-0.0334  	0.06727  	-0.0688  	-0.0520  	0.07747  	0.04278  	0.02080  	-0.0598  	0.00753  	-0.0206  	-0.0250  	0.02851  	0.00121  	-0.0507  	0.01860  	-0.0084  	-0.0328  	0.07914  	-0.0310  	0.05206  	-0.0276  	0.02248  	-0.0057  	0.00762  	-0.0598  	1.19340  	128.741  	108.892  	
0.10355  	-0.0788  	-0.5846  	-0.1733  	-0.0441  	-0.3856  	0.02425  	-0.3004  	0.20432  	0.33852  	-0.4870  	-0.2455  	-0.0575  	-0.9985  	0.39720  	0.64689  	-0.0244  	0.22757  	0.48591  	0.43810  	-0.0411  	0.23773  	-0.3479  	0.13052  	0.33280  	-0.0842  	-0.7122  	-0.0846  	-0.3044  	-0.2385  	0.00450  	0.26680  	-0.0433  	-0.0161  	0.18729  	-0.0968  	-0.0827  	-0.0125  	-0.1191  	0.33086  	0.45087  	-0.0285  	0.05374  	0.32473  	0.03750  	-0.0294  	0.05440  	-0.0699  	-0.0552  	0.06630  	0.03027  	0.02381  	-0.0623  	0.00581  	-0.0199  	-0.0177  	0.01676  	0.00299  	-0.0584  	0.01963  	-0.0006  	-0.0412  	0.07886  	-0.0323  	0.05257  	-0.0247  	0.02302  	-0.0055  	0.00734  	-0.0584  	1.19340  	128.741  	108.892  	
0.15476  	-0.1027  	-0.5110  	-0.2230  	-0.0949  	-0.4109  	0.05479  	-0.2793  	0.18936  	0.39523  	-0.3222  	-0.2858  	-0.0972  	-1.0781  	0.20576  	0.73046  	-0.0412  	0.21910  	0.50437  	0.39613  	-0.0169  	0.25959  	-0.3538  	0.15695  	0.37204  	-0.1349  	-0.6086  	-0.1132  	-0.3647  	-0.2419  	-0.0147  	0.28101  	-0.0779  	-0.0530  	0.21451  	-0.0307  	-0.0112  	-0.0243  	-0.1506  	0.29919  	0.43833  	-0.0168  	0.05192  	0.30998  	0.04552  	-0.0321  	0.04907  	-0.0604  	-0.0461  	0.07250  	0.04004  	0.02684  	-0.0565  	0.00595  	-0.0163  	-0.0165  	0.02469  	0.00309  	-0.0572  	0.02124  	0.00181  	-0.0469  	0.08822  	-0.0319  	0.05051  	-0.0228  	0.02358  	-0.0053  	0.00667  	-0.0467  	1.19340  	128.741  	108.892  	
0.20854  	-0.0552  	-0.5007  	-0.1799  	-0.0470  	-0.3266  	0.07406  	-0.2027  	0.22562  	0.38067  	-0.3739  	-0.2550  	-0.0701  	-0.9800  	0.30440  	0.72509  	-0.0667  	0.19979  	0.51503  	0.41457  	0.05504  	0.26983  	-0.3342  	0.14130  	0.40527  	-0.1353  	-0.5826  	-0.1328  	-0.3745  	-0.2318  	0.01443  	0.27737  	-0.0696  	-0.0550  	0.24164  	-0.0744  	0.00638  	-0.0196  	-0.1444  	0.28604  	0.43212  	-0.0146  	0.06121  	0.31918  	0.04918  	-0.0351  	0.05130  	-0.0729  	-0.0476  	0.07640  	0.03099  	0.02255  	-0.0518  	0.00694  	-0.0190  	-0.0160  	0.02419  	0.00460  	-0.0554  	0.02455  	-0.0033  	-0.0356  	0.10012  	-0.0350  	0.04716  	-0.0209  	0.02417  	-0.0046  	0.00740  	-0.0485  	1.19340  	128.741  	108.892  	
